servico_carta,servico_site,similaridade,categoria_carta,categoria_site,perfil_carta,perfil_site,url_carta,url_site
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de empresas",0.828,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Cerealista",0.83,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-cerealista/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Frigoríficos",0.795,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/inscricao-estadual-de-frigorificos/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Artesão (CEA – Cadastro Especial de Artesão)",0.705,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Alteração de dados cadastrais",0.788,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/alteracao-de-dados-cadastrais-exceto-endereco-no-cadastro-de-comercio-industria-e-servicos-ccis/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Reativação da inscrição estadual",1.0,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/reativacao-da-inscricao-estadual-do-cadastro-de-comercio-industria-e-servicos-ccis/
"Cadastro do comércio, indústria e serviços (CCIS) – reativação da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Baixa da inscrição estadual",0.945,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-reativacao-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/baixa-da-inscricao-estadual-ccis/
ICMS – prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,ICMS – Prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,1.0,Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Benefícios Fiscais - geral;Cidadão / Governo / Geral;Comércio Indústria e Serviços,ICMS,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/icms-prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-imposto/,http://www.catalogo.sefaz.ms.gov.br/prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-icms-2/
ICMS – prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,ICMS – Prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,1.0,Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Benefícios Fiscais - geral;Cidadão / Governo / Geral;Comércio Indústria e Serviços,Serviços,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/icms-prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-imposto/,http://www.catalogo.sefaz.ms.gov.br/prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-icms-2/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de contribuinte de outras unidades da federação como substituto tributário nas operações com combustíveis líquidos e gasosos e lubrificantes e respectivas manutenções cadastrais (alteração, baixa e reativação)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Contribuinte de Outras Unidades da Federação como Substituto Tributário nas operações com Combustíveis líquidos e gasosos e Lubrificantes e respectivas manutenções cadastrais (alteração, baixa e reativação)",1.0,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-de-outras-unidades-da-federacao-como-substituto-tributario-nas-operacoes-com-combustiveis-liquidos-e-gasosos-e-lub/,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contribuintes-substitutos-combustiveis-e-lubrificantes/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de contribuinte localizado em outra unidade da federação como substituto tributário do ICMS mediante Termo de Responsabilidade","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Contribuinte localizado em outra Unidade da Federação como Substituto Tributário do ICMS mediante Termo de Responsabilidade",1.0,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-localizado-em-outra-unidade-da-federacao-como-substituto-tributario-do-icms-mediante-termo-de-responsabilidade/,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contribuintes-substitutos-termo-de-acordo-comercio-e-industria/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de contribuinte localizado em outra unidade da federação como substituto tributário do ICMS mediante Termo de Responsabilidade","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Contribuinte localizado em outra Unidade da Federação como Substituto Tributário por força de Convênio ou Protocolo",0.853,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-localizado-em-outra-unidade-da-federacao-como-substituto-tributario-do-icms-mediante-termo-de-responsabilidade/,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contribuintes-substitutos-comercio-e-industria/
Nota fiscal – revalidação do prazo de validade,Nota Fiscal – Revalidação do prazo de validade,1.0,Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-revalidacao-de-prazo-de-validade/,http://www.catalogo.sefaz.ms.gov.br/nota-fiscal-revalidacao-de-prazo-de-validade/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,http://www.catalogo.sefaz.ms.gov.br/daems-documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-retificacao-ou-apostilamento/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,0.84,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/
Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – retificação ou apostilamento,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,1.0,Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,http://www.catalogo.sefaz.ms.gov.br/daems-documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-retificacao-ou-apostilamento/
Autorização específica – armazenagem de álcool combustível ou açúcar em outra usina com diferimento do ICMS,Autorização Específica – Armazenagem de álcool combustível ou açúcar em outra usina com diferimento do ICMS,1.0,Autorizações - CCIS;Comércio Indústria e Serviços,Regimes Especiais e Autorizações Específicas,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-armazenagem-de-alcool-combustivel-ou-acucar-em-outra-usina-com-diferimento-do-icms/,http://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-para-armazenagem-de-alcool-combustivel-ou-acucar-em-outra-usina-com-diferimento-do-icms/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual",Cadastro da Agropecuária (CAP) – Baixa da Inscrição Estadual,0.705,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/baixa-da-inscricao-estadual-de-produtor-rural/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de empresas",0.855,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Cerealista",0.857,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-cerealista/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Frigoríficos",0.821,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/inscricao-estadual-de-frigorificos/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Artesão (CEA – Cadastro Especial de Artesão)",0.723,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Alteração de dados cadastrais",0.775,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/alteracao-de-dados-cadastrais-exceto-endereco-no-cadastro-de-comercio-industria-e-servicos-ccis/
"Cadastro do comércio, indústria e serviços (CCIS) – baixa da inscrição estadual","Cadastro do Comércio, Indústria e Serviços (CCIS) – Reativação da inscrição estadual",0.945,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-baixa-da-inscricao-estadual/,http://www.catalogo.sefaz.ms.gov.br/reativacao-da-inscricao-estadual-do-cadastro-de-comercio-industria-e-servicos-ccis/
