Categorias,Perfis,Serviços,URL,fonte,id_unico,data_extracao
Cadastro,Cidadão,Portal ICMS Transparente – Cadastro de Pessoa Física não Contribuintes do ICMS,http://www.catalogo.sefaz.ms.gov.br/cadastro-no-portal-icms-transparente-de-pf-ou-pj-nao-contribuintes-icms/,Site SEFAZ,359,2025-08-14
Cadastro,Cidadão,Portal ICMS Transparente – Cadastro de Contabilistas – Inclusão e alteração de dados do contabilista,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas/,Site SEFAZ,360,2025-08-14
Cadastro,Cidadão,Solicitação de Nova Inscrição Estadual para Artesão,https://servicos.efazenda.ms.gov.br/cadastroonline/solicitacao/home/logincci,Site SEFAZ,361,2025-08-14
Cadastro,Cidadão,Solicitação de Nova Inscrição Estadual para Transportador Autônomo de Cargas,https://servicos.efazenda.ms.gov.br/cadastroonline/solicitacao/home/logincci,Site SEFAZ,362,2025-08-14
Certidões e Declarações Tributárias,Cidadão,Declaração de Compras para aquisições interestaduais de materiais de construção por consumidor final não contribuinte do ICMS ou por empresas do ramo da construção civil,http://www.catalogo.sefaz.ms.gov.br/declaracao-de-compras-para-aquisicoes-interestaduais-de-materiais-de-construcao-por-consumidor-final-nao-contribuinte-do-icms-ou-por-empresas-do-ramo-da-construcao-civil/,Site SEFAZ,363,2025-08-14
Certidões e Declarações Tributárias,Cidadão,Certidão Tributária Estadual – Emissão (Certidão Circunstanciada de Débitos Estaduais),https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-circunstanciada-de-debitos-estaduais/,Site SEFAZ,364,2025-08-14
Certidões e Declarações Tributárias,Cidadão,Certidão Tributária Estadual – Emissão (Certidão Positiva de Débitos Estaduais),https://www.catalogo.sefaz.ms.gov.br/certidao-tributaria-estadual-emissao-certidao-positiva-de-debitos-estaduais/,Site SEFAZ,365,2025-08-14
Certidões e Declarações Tributárias,Cidadão,Requerimento da Certidão Positiva ou Circunstanciada,https://www.sefaz.ms.gov.br/wp-content/uploads/2023/05/Ficha_Requerimento_da_Certidao_Positiva_ou_Circunstanciada.pdf,Site SEFAZ,366,2025-08-14
Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Emissão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,Site SEFAZ,367,2025-08-14
Emissão de Documento de Documento de Arrecadação Estadual de MS – DAEMS,Cidadão,Documento de Arrecadação do Estado de Mato Grosso do Sul (DAEMS) – Retificação ou Apostilamento,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-retificacao-ou-apostilamento/,Site SEFAZ,368,2025-08-14
Serviços,Cidadão,Serviços de A a Z,http://www.catalogo.sefaz.ms.gov.br/servicos-de-a-a-z/,Site SEFAZ,369,2025-08-14
Serviços,Cidadão,Carta de Serviços da SEFAZ/MS,http://www.catalogo.sefaz.ms.gov.br/,Site SEFAZ,370,2025-08-14
Serviços,Cidadão,Carta de Serviços do Governo do Estado,http://www.cartasdeservicos.ms.gov.br/,Site SEFAZ,371,2025-08-14
Serviços,Cidadão,TVF/TA – Termos de Verificação Fiscal ou Apreensão – Baixa ou alteração,http://www.autoatendimento.ms.gov.br/tvf/,Site SEFAZ,372,2025-08-14
Serviços,Cidadão,Informações Fiscais e Cadastrais – Solicitação,https://www.catalogo.sefaz.ms.gov.br/informacoes-fiscais-e-cadastrais-solicitacao/,Site SEFAZ,373,2025-08-14
Serviços,Cidadão,Restituição do indébito tributário – Pedido,http://www.catalogo.sefaz.ms.gov.br/pedido-de-restituicao-de-valores-pagos-indevidamente/,Site SEFAZ,374,2025-08-14
Serviços,Cidadão,Restituição de valores tributários – Impugnação a despacho denegatório de pedido de restituição,https://www.catalogo.sefaz.ms.gov.br/restituicao-do-indebito-tributario-impugnacao-em-face-de-despacho-denegatorio-de-pedido-de-restituicao/,Site SEFAZ,375,2025-08-14
Serviços,Cidadão,Denúncia Espontânea – Solicitação,https://www.catalogo.sefaz.ms.gov.br/denuncia-espontanea-solicitacao/,Site SEFAZ,376,2025-08-14
Serviços,Cidadão,Comunicação pelo Contabilista das hipóteses de que trata o inciso III do artigo 1º da Portaria/SAT Nº 1.834/ 2007,https://www.catalogo.sefaz.ms.gov.br/comunicacao-pelo-contabilista-das-hipoteses-de-que-trata-o-inciso-iii-do-artigo-1o-da-portaria-sat-no-1-834-2007/,Site SEFAZ,377,2025-08-14
Serviços,Cidadão,Pendências fiscais e/ou cadastrais – Regularização,https://www.catalogo.sefaz.ms.gov.br/pendencias-fiscais-e-ou-cadastrais-regularizacao/,Site SEFAZ,378,2025-08-14
Serviços,Cidadão,Cadastro no Portal ICMS Transparente,https://efazenda.servicos.ms.gov.br/e-fazenda/inicio.aspx,Site SEFAZ,379,2025-08-14
Serviços,Cidadão,Parcelamentos,https://www.catalogo.sefaz.ms.gov.br/Geral/fiscalizacao/parcelamentos-fiscalizacao/,Site SEFAZ,380,2025-08-14
Serviços,Cidadão,Mercadoria Recolhida para Leilão – Entrega ou liberação,https://www.catalogo.sefaz.ms.gov.br/mercadoria-recolhida-para-leilao-entrega-ou-liberacao/,Site SEFAZ,381,2025-08-14
Serviços,Cidadão,Impugnação ao Índice de Participação dos Municípios (IPM),https://www.catalogo.sefaz.ms.gov.br/impugnacao-ao-indice-de-participacao-dos-municipios-ipm/,Site SEFAZ,382,2025-08-14
Serviços,Cidadão,Calculadora de Frete,https://servicos.efazenda.ms.gov.br/calculafrete,Site SEFAZ,383,2025-08-14
Serviços,Cidadão,Destinatários habilitados para receber produtos agrícolas com suspensão/diferimento (Decreto 9.895/2000),https://servicos.efazenda.ms.gov.br/consultapublicagraos,Site SEFAZ,384,2025-08-14
Consulta Tributária,Cidadão,Consulta Tributária,http://www.catalogo.sefaz.ms.gov.br/consulta-tributaria/,Site SEFAZ,385,2025-08-14
ICMS,Cidadão,"ICMS – Cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária)",http://www.catalogo.sefaz.ms.gov.br/calculo-para-recolhimento-espontaneo-de-icms/,Site SEFAZ,386,2025-08-14
ICMS,Cidadão,ICMS – Isenção na aquisição de automóvel novo para portadores de deficiência física ou visual,https://www.catalogo.sefaz.ms.gov.br/icms-isencao-na-aquisicao-de-automovel-novo-para-portadores-de-deficiencia-fisica-ou-visual/,Site SEFAZ,387,2025-08-14
ICMS,Cidadão,"ICMS – Isenção na aquisição de automóvel novo para portadores de deficiência mental, síndrome de Down ou autista",https://www.catalogo.sefaz.ms.gov.br/icms-isencao-na-aquisicao-de-automovel-novo-para-portadores-de-deficiencia-mental-e-autista/,Site SEFAZ,388,2025-08-14
ICMS,Cidadão,"ICMS – Liberação da entrada de mercadorias procedentes de outras Unidades da Federação e destinadas à demonstração em feiras e eventos realizados no Estado, com suspensão da cobrança do ICMS",http://www.catalogo.sefaz.ms.gov.br/liberacao-da-entrada-de-mercadorias-com-suspensao-da-cobranca-do-icms-procedentes-de-outras-unidades-da-federacao-e-destinadas-a-demonstracao-em-feiras-e-eventos-realizados-no-estado/,Site SEFAZ,389,2025-08-14
ICMS,Cidadão,ICMS – Prorrogação de prazo para retorno de mercadorias ou bens remetidos ou recebidos com suspensão ou não incidência do imposto,http://www.catalogo.sefaz.ms.gov.br/prorrogacao-de-prazo-para-retorno-de-mercadorias-ou-bens-remetidos-ou-recebidos-com-suspensao-ou-nao-incidencia-do-icms-2/,Site SEFAZ,390,2025-08-14
ICMS,Cidadão,ICMS Importação – Isenção sobre operações de importação de bens destinados à pesquisa científica e tecnológica,http://www.catalogo.sefaz.ms.gov.br/icms-isencao-sobre-as-operacoes-de-importacao-de-bens-destinados-a-pesquisa-cientifica-e-tecnologica/,Site SEFAZ,391,2025-08-14
ICMS,Cidadão,ICMS Importação – Suspensão da Cobrança do Imposto nas Operações sob Regime Especial Aduaneiro de Admissão Temporária,http://www.catalogo.sefaz.ms.gov.br/icms-importacao-suspensao-da-cobranca-do-imposto-nas-operacoes-sob-regime-especial-aduaneiro-de-admissao-temporaria/,Site SEFAZ,392,2025-08-14
Acesso ao Portal,Cidadão,Portal ICMS Transparente – Cadastro de Pessoa Física não Contribuintes do ICMS,http://www.catalogo.sefaz.ms.gov.br/cadastro-no-portal-icms-transparente-de-pf-ou-pj-nao-contribuintes-icms/,Site SEFAZ,393,2025-08-14
Acesso ao Portal,Cidadão,Portal ICMS Transparente – Cadastro de Contabilistas – Inclusão e alteração de dados do contabilista,http://www.catalogo.sefaz.ms.gov.br/cadastro-de-contabilistas/,Site SEFAZ,394,2025-08-14
IPVA,Cidadão,IPVA – Alegação/comunicação de venda de veículo,https://www.catalogo.sefaz.ms.gov.br/ipva-alegacao-comunicacao-de-venda-de-veiculo/,Site SEFAZ,395,2025-08-14
IPVA,Cidadão,IPVA – Apreensão – cancelamento de débitos de IPVA em virtude de apreensão veicular,https://www.catalogo.sefaz.ms.gov.br/ipva-apreensao-cancelamento-de-debitos-de-ipva-em-virtude-de-apreensao-veicular/,Site SEFAZ,396,2025-08-14
IPVA,Cidadão,IPVA – Desvinculação de débitos – doação de veículos para órgãos ou entes imunes,https://www.catalogo.sefaz.ms.gov.br/ipva-desvinculacao-de-debitos-doacao-de-veiculos-para-orgaos-ou-entes-imunes/,Site SEFAZ,397,2025-08-14
IPVA,Cidadão,IPVA – Desvinculação de débitos anteriores para veículos adquiridos em leilão,http://www.catalogo.sefaz.ms.gov.br/ipva-dispensa-de-pagamento-para-veiculos-adquiridos-em-leilao-3/,Site SEFAZ,398,2025-08-14
IPVA,Cidadão,IPVA – Desvinculação de débitos anteriores para veículos adquiridos em leilão – Exclusivamente Administrações Públicas e Leiloeiros Oficiais,https://www.catalogo.sefaz.ms.gov.br/ipva-desvinculacao-de-debitos-anteriores-para-veiculos-adquiridos-em-leilao-exclusivamente-administracoes-publicas-e-leiloeiros-oficiais/,Site SEFAZ,399,2025-08-14
IPVA,Cidadão,IPVA – Imunidade,http://www.catalogo.sefaz.ms.gov.br/ipva-imunidade/,Site SEFAZ,400,2025-08-14
IPVA,Cidadão,IPVA – Inutilização/Perecimento – Cancelamento de débitos em virtude de inutilização ou perecimento de veículo automotor,https://www.catalogo.sefaz.ms.gov.br/ipva-inutilizacao-perecimento-cancelamento-de-debitos-em-virtude-de-inutilizacao-ou-perecimento-de-veiculo-automotor/,Site SEFAZ,401,2025-08-14
IPVA,Cidadão,IPVA – Isenção 2022 – Decreto nº 15.703/2021,https://www.catalogo.sefaz.ms.gov.br/ipva-isencao-2022-decreto-no-15-703-2021/,Site SEFAZ,402,2025-08-14
IPVA,Cidadão,"IPVA – Isenção para veículo rodoviário utilizado como táxi, com capacidade para até cinco pessoas",https://www.catalogo.sefaz.ms.gov.br/ipva-isencao-para-veiculo-rodoviario-utilizado-como-taxi-com-capacidade-para-ate-cinco-pessoas/,Site SEFAZ,403,2025-08-14
IPVA,Cidadão,"IPVA – Isenções, exceto para veículo rodoviário utilizado como táxi",http://www.catalogo.sefaz.ms.gov.br/isencoes-de-ipva-exceto-para-veiculo-rodoviario-utilizado-como-taxi/,Site SEFAZ,404,2025-08-14
IPVA,Cidadão,IPVA – Pedido de restituição,http://www.catalogo.sefaz.ms.gov.br/ipva-restituicao-de-ipva-pago-em-duplicidade-3/,Site SEFAZ,405,2025-08-14
IPVA,Cidadão,IPVA – Reclamação/impugnação do lançamento de IPVA de veículos usados – alteração do valor venal (base de cálculo),https://www.catalogo.sefaz.ms.gov.br/ipva-reclamacao-impugnacao-do-lancamento-de-ipva-de-veiculos-usados-alteracao-do-valor-venal-base-de-calculo/,Site SEFAZ,406,2025-08-14
IPVA,Cidadão,IPVA – Redução da Base de Cálculo do IPVA para veículos de Frotista,http://www.catalogo.sefaz.ms.gov.br/ipva-reducao-da-base-de-calculo-do-ipva-para-veiculos-de-frotista/,Site SEFAZ,407,2025-08-14
IPVA,Cidadão,IPVA – Redução do IPVA para proprietário ou possuidor paraplégico ou portador de deficiência física,http://www.catalogo.sefaz.ms.gov.br/reducao-do-ipva-para-proprietario-de-veiculo-paraplegico-ou-portador-de-deficiencia-fisica/,Site SEFAZ,408,2025-08-14
IPVA,Cidadão,IPVA – Autoparcelamento,https://servicos.efazenda.ms.gov.br/ipvapublico/Home/Index,Site SEFAZ,409,2025-08-14
IPVA,Cidadão,"IPVA – Roubo, Furto ou Apropriação Indébita – Cancelamento de débitos de IPVA em virtude de roubo, furto ou apropriação indébita",https://www.catalogo.sefaz.ms.gov.br/ipva-roubo-furto-ou-apropriacao-indebita-cancelamento-de-debitos-de-ipva-em-virtude-de-roubo-furto-ou-apropriacao-indebita/,Site SEFAZ,410,2025-08-14
ITCD,Cidadão,ITCD Causa Mortis – Solicitação de cálculo do imposto sobre inventário (judicial e extrajudicial) e arrolamento,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-itcd-sobre-inventario-judicial-e-extrajudicial-e-arrolamento/,Site SEFAZ,411,2025-08-14
ITCD,Cidadão,ITCD Causa Mortis e Doações – Pedido de Parcelamento de Débito (PPD),http://www.catalogo.sefaz.ms.gov.br/pedido-de-parcelamento-de-debito-relativo-ao-itcd-causa-mortis/,Site SEFAZ,412,2025-08-14
ITCD,Cidadão,ITCD Causa Mortis e Doações – Reclamação Administrativa,https://www.catalogo.sefaz.ms.gov.br/itcd-causa-mortis-e-doacoes-reclamacao-administrativa/,Site SEFAZ,413,2025-08-14
ITCD,Cidadão,ITCD Doações – Solicitação de cálculo do imposto nas doações de quaisquer bens e direitos,http://www.catalogo.sefaz.ms.gov.br/solicitacao-de-calculo-do-imposto-itcd-nas-doacoes-de-quaisquer-bens-e-direitos/,Site SEFAZ,414,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento dentro do prazo de 24h,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-24h/,Site SEFAZ,415,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,Site SEFAZ,416,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Nota Fiscal Avulsa Eletrônica (NFA–e) – Emissão,http://www.catalogo.sefaz.ms.gov.br/emissao-nota-fiscal-avulsa-eletronica-nfa-e/,Site SEFAZ,417,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Nota Fiscal de Produtor eletrônica (NFP–e) / Nota Fiscal Avulsa eletrônica (NFA–e) – Emissão de Carta de Correção Eletrônica (CC–e),http://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-nota-fiscal-avulsa-eletronica-nfa-e-emissao-de-carta-de-correcao-eletronica-cc-e/,Site SEFAZ,418,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Procuração – Comunicação de cancelamento,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-procuracao-2/,Site SEFAZ,419,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Restituição do indébito tributário – Pedido,http://www.catalogo.sefaz.ms.gov.br/pedido-de-restituicao-de-valores-pagos-indevidamente/,Site SEFAZ,420,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Termo de Verificação Fiscal (TVF) ou Termo de Apreensão (TA) – Baixa ou alteração,http://www.catalogo.sefaz.ms.gov.br/termo-de-verificacao-fiscal-tvf-ou-termo-de-apreensao-ta-baixa-ou-alteracao/,Site SEFAZ,421,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Termo de Verificação Fiscal de Exportação (TVF–Exportação) – Baixa,http://www.catalogo.sefaz.ms.gov.br/termo-de-verificacao-fiscal-de-exportacao-tvf-exportacao-baixa/,Site SEFAZ,422,2025-08-14
Nota Fiscal Avulsa Eletrônica,Cidadão,Valor Real Pesquisado – VRP / PMPF – Preço Médio Ponderado ao Consumidor Final – Atualização da lista do preço médio ponderado,http://www.catalogo.sefaz.ms.gov.br/valor-real-pesquisado-vrp-atualizacao-da-tabela-2/,Site SEFAZ,423,2025-08-14
Taxista,Cidadão,ICMS – Isenção na aquisição de automóvel novo de passageiros para taxista,http://www.catalogo.sefaz.ms.gov.br/icms-isencao-na-aquisicao-de-automovel-de-passageiros-para-taxista/,Site SEFAZ,424,2025-08-14
Taxista,Cidadão,ICMS – Isenção na aquisição de motocicleta nova para mototaxista ou moto–entregador,http://www.catalogo.sefaz.ms.gov.br/icms-isencao-do-icms-nas-aquisicoes-de-motocicleta-para-mototaxista-ou-moto-entregador/,Site SEFAZ,425,2025-08-14
Guias de Trânsito e de Liberação de Mercadoria Estrangeira,Cidadão,Guia de Trânsito – Baixa intempestiva,http://www.catalogo.sefaz.ms.gov.br/baixa-intempestiva-de-guia-de-transito/,Site SEFAZ,426,2025-08-14
Guias de Trânsito e de Liberação de Mercadoria Estrangeira,Cidadão,Guia de Trânsito Suspensa – Prorrogação do prazo de suspensão,http://www.catalogo.sefaz.ms.gov.br/guia-de-transito-suspensa-prorrogacao-do-prazo-de-suspensao/,Site SEFAZ,427,2025-08-14
Guias de Trânsito e de Liberação de Mercadoria Estrangeira,Cidadão,Guia para Liberação de Mercadoria Estrangeira sem Comprovação do Recolhimento do ICMS (GLME) – Análise e concessão de visto,http://www.catalogo.sefaz.ms.gov.br/guia-de-liberacao-de-mercadoria-estrangeira-sem-comprovacao-do-recolhimento-do-icms-glme-analise-e-concessao-de-visto/,Site SEFAZ,428,2025-08-14
Canais de Atendimento,Cidadão,Fale Conosco,http://www.faleconosco.ms.gov.br/faleconosco/login/login.jsf,Site SEFAZ,429,2025-08-14
Canais de Atendimento,Cidadão,Ouvidoria,https://www.sefaz.ms.gov.br/canais-de-denuncia,Site SEFAZ,430,2025-08-14
Auto de Lançamento e Processo Administrativo Tributário,Cidadão,Auto de Lançamento e de Imposição de Multa (ALIM) – Impugnação,http://www.catalogo.sefaz.ms.gov.br/impugnacao-ao-auto-de-lancamento-e-de-imposicao-de-multa-alim/,Site SEFAZ,431,2025-08-14
